# product                 SHA1                                      Version                       
BUILD=b6226
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              5d8fbe4fe2eb298e3a2bcb0307c13def3145dab9  g5d8fbe4fe2                              
ap_verify_testdata        d99cf0e62e696e87a7d237a7f5d418256d7dcf17  gd99cf0e62e                              
fgcm                      5889611b36e388af2c6d0da55b3c6b83e4fcfc70  g5889611b36                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            c3e517dea3e129286c4c244ab19216553b6754cc  gc3e517dea3                              
obs_lsst_data             bdb8a927be7854da614426be56425ca360b5564a  gbdb8a927be                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                940f5180f73674f41102b43b9cf352f1451b9053  g940f5180f7                              
sdm_schemas               f074822582be23caf0a1bc904dedcd78c88556b8  gf074822582                              
spectractor               90263d33d7a33f7733c58c277026a3135f77d518  g90263d33d7                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            58f1a8047b60983aa9d535ea495bf08f4066983f  g58f1a8047b                              
testdata_jointcal         76a28315300e56f8a95005c0e2deacf96e8720d4  g76a2831530                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
ctrl_bps                  4a1edabd6e37663d0756d8541118b77b2d5eb048  g4a1edabd6e+0a90f9112c                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 02bf5e4c262193d73ed55d0ca8a89c061d6dcf1f  g02bf5e4c26+9c1b46968f                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         057766d901e3e942207b2a4c8008452bc3df8244  g057766d901+411062cfee                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            9ec55384658b37abdbba016d8ed52ea89595dd2e  g9ec5538465+411062cfee                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            58ea66e0b193de89a52c2608070ad45b924bfcdc  g58ea66e0b1+411062cfee                   ctrl_bps,utils
meas_algorithms           abd7814034accc6685cba82a8676a611e2ec6523  gabd7814034+9bb8dc3026                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils
meas_extensions_simpleShape abf319e997a802065b41364d4f3a3253791d1934  gabf319e997+9bb8dc3026                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources f4ac96e456f60ae92b732d97e9204eda64ee9cee  gf4ac96e456+9bb8dc3026                   base,afw,geom,pex_config,utils,cpputils,meas_base
ip_isr                    c50fce5b27861f34034e665e530850e1a856db18  gc50fce5b27+795ba8886c                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          d226c963c4e8f1de7a64f439afcf8832c5b18d12  gd226c963c4+2a6baccc0c                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               a6835749f452f55bacc8c5d1124f0b98c640894a  ga6835749f4+795ba8886c                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            5f450c7a5dc735351b128c54e7d8611cc18ea02d  g5f450c7a5d+a21f493eab                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 7271f0639cd56ed6674dbcf0798e4bce8a8e1dbf  g7271f0639c+795ba8886c                   meas_base,meas_algorithms
meas_extensions_piff      4b93dc025c362a7e23a5d05f2e5eb0d8fb90bb7e  g4b93dc025c+795ba8886c                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     0b6bd0c080a16366406a635d20c85746357a790f  g0b6bd0c080+2c94740c3a                   afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom
meas_extensions_scarlet   9630dc62bc5d71ff6f0c5eaf9cb058b776e4e99a  g9630dc62bc+da3fb93a6c                   base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  6072bfb783ab1c380e3de596a0255e5426231ba7  g6072bfb783+795ba8886c                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             396055baefa9ea7f49047588bd10e9e0afd30ccc  g396055baef+fff9f62ca8                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ip_diffim                 5e11a15aad855e5ff4ee1c8cceace2de8688a21a  g5e11a15aad+ab97405515                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved dd85c203a914c37621b7c00003fc928c2a7a9cd9  gdd85c203a9+7238b6f0cd                   meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      81084a1bf65ccf606ed2d519bfc073ce73d5e265  g81084a1bf6+043ce0798c                   afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                dd33e16afb4f7f021a18814a1535bbcd0c3a3b36  gdd33e16afb+b566414ed9                   afw,coadd_utils,daf_persistence,daf_butler,dustmaps_cachedata,meas_base,pipe_base,pex_config,utils,obs_base,meas_algorithms,meas_extensions_scarlet,meas_extensions_piff,meas_extensions_psfex,meas_extensions_trailedSources,kht,meas_modelfit,meas_extensions_photometryKron,meas_extensions_convolved,meas_extensions_gaap,meas_extensions_shapeHSM,meas_astrom,meas_deblender,ip_isr,ip_diffim,skymap,sphgeom
analysis_drp              0c22779ec301385aef4421d5c27657c7b2db8a69  g0c22779ec3+f5d44fbfaa                   base,pipe_base,pex_config,pipe_tasks,skymap,geom
analysis_tools            066e0177071d02b04881de26b1493681e3161055  g066e017707+f5d44fbfaa                   base,daf_butler,pipe_base,pipe_tasks
ap_association            f311ae10df1a800422d8892d9c2da6d6dc07ef88  gf311ae10df+e9c6832cf0                   afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
cp_pipe                   8100af693144441d1bfb86fe10f28b78b2c28e52  g8100af6931+f5d44fbfaa                   pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_tasks
faro                      eecde5a58b3da1b319a4e520016977e84a0e63aa  geecde5a58b+af91a8d1ff                   afw,base,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,pipe_tasks,sconsUtils,utils,verify,verify_metrics
obs_cfht                  d4e7b814884afe719982a79fd731a0ff52832e8b  gd4e7b81488+c768afabe5                   obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,meas_extensions_photometryKron,meas_extensions_shapeHSM,testdata_cfht
obs_decam                 cae5dade732b46228e42309a78f34efd5d375462  gcae5dade73+e0f5380b03                   utils,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,daf_butler,ctrl_mpexec,testdata_decam
obs_lsst                  61e05cf539b949f99297691bc36c0d30c075f8cb  g61e05cf539+a4f3301fec                   afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                9d93739c7a2ea277c0835edea604e692903139a3  g9d93739c7a+e6423c82c1                   obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
pipe_drivers              1ca1189e32af4c1eb8ba4e5987816098cd42c812  g1ca1189e32+bd32ad6bcb                   ctrl_pool,afw,coadd_utils,pex_exceptions,sphgeom,pex_config,pipe_base,pipe_tasks,astro_metadata_translator,geom
ap_pipe                   b0ecd8fee2ad63cf069373b67987261ce0b6f9c9  gb0ecd8fee2+f9af5870a7                   utils,pex_config,pipe_base,pipe_tasks,ap_association
atmospec                  e925dbb0476a8165ac55b62fd14a6c01052cebe9  ge925dbb047+835ebd1968                   meas_algorithms,meas_astrom,pipe_tasks,pipe_base,geom,ip_isr,pex_config,meas_algorithms,meas_astrom,obs_lsst,daf_base,utils,afw,spectractor,daf_butler
cp_verify                 41175167c78aa56041d2a12519b7aa6e96121304  g41175167c7+0f74831bf9                   sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils,pipe_base
fgcmcal                   d8e65d7270106ca53a6257ffe202906d3c3d328d  gd8e65d7270+b5ddf172f9                   sconsUtils,afw,daf_butler,obs_base,pipe_base,pex_config,pipe_tasks,ctrl_mpexec,fgcm,testdata_jointcal,obs_subaru
jointcal                  33a039bab02c1de5adb1c05be7b691cb66829343  g33a039bab0+e83c5379ee                   sconsUtils,afw,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,pipe_base,daf_butler,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  3b2ca9bdde3cdddc517c53464116b119774dd6bf  g3b2ca9bdde+5c257830bb                   obs_cfht,obs_decam,obs_lsst,obs_subaru,testdata_cfht,testdata_subaru,testdata_decam
ap_verify                 650a7b894da599630be740869e15b99100623aae  g650a7b894d+14f85cb713                   utils,afw,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
drp_pipe                  954463ed05db15ad87d0250396a69cc738d82987  g954463ed05+519690de83                   obs_lsst,obs_decam,obs_subaru,ip_isr,pipe_tasks,meas_base,jointcal,fgcmcal,faro,analysis_drp,analysis_tools
lsst_apps                 553e4f05ddbe00ce9bcf6082778886e8e5954bd7  g553e4f05dd+d9e5776d19                   meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
lsst_distrib              0b29ad24fb2be434e7280825d049720d5fbdb853  g0b29ad24fb+4fe21687d8                   lsst_apps,ctrl_mpexec,ctrl_bps,lsst_bps_plugins,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,pipe_drivers,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,fgcmcal,faro,cp_verify,atmospec,drp_pipe
pipelines_check           88e19030f90074447a2a35ffcdb409bf8cfe13b0  g88e19030f9+1bd4a0d366                   pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr,drp_pipe
lsst_ci                   2aad5ec31e8df971360af61cf89aef67743153fb  g2aad5ec31e+1d2a44555b                   lsst_apps,lsst_distrib,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam
