# product                 SHA1                                      Version                       
BUILD=b6826
afwdata                   cfa8984a65037e295ce6fe408a3be9293fce394f  gcfa8984a65                              
alert_packet              6041bd2d669ab5422c3229f14af2a55004f4dd8a  g6041bd2d66                              
ap_verify_testdata        775aa6fb6996006ce56a4e701b692231db1a408c  g775aa6fb69                              
fgcm                      0e55f264b176939b4f67fc20004d5a4d6e543f03  g0e55f264b1                              
gbdes                     aa71a13f5dd20618121e0b1e6fe2da28c007c902  gaa71a13f5d                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             5736ae6652b7467a03c746298b8b18c0a5190b22  g5736ae6652                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                80c3e6a29ff02c838c6144038631f523d98d6f50  g80c3e6a29f                              
sdm_schemas               679c361543d1b76ab008c8184b92040e4eb41c7e  g679c361543                              
spectractor               537c14d49160a3d29097f0b389719a456e1e8f9b  g537c14d491                              
testdata_cfht             6f12da9c6fde087ee76ca752d64ee876b6ca1548  g6f12da9c6f                              
testdata_deblender        87fb46585bb0ba968cb39ae1ee510fef5b1869f8  g87fb46585b                              
testdata_decam            083a80d7f211fc8ea4ad915867463b4e7a63411f  g083a80d7f2                              
testdata_jointcal         1e5d8b4631537dafa6e808913a62581324ff8899  g1e5d8b4631                              
testdata_subaru           d0a08a8fc3033106dbb104609bb2e4289d052be9  gd0a08a8fc3                              
cpputils                  9ddcbc5298c854b26dfaaeba050c073e69d8e493  g9ddcbc5298+7f7571301f                   base,pex_exceptions
daf_butler                a1d28be6d814c73ca9885a683ae7b95388a94f5d  ga1d28be6d8+a9e5a04819                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   3273194fdb8a9e75327a71b15298448ff22f26ca  g3273194fdb+f6908454ef                   sconsUtils,cpputils
daf_base                  f041782ebf2dcebf600f0209c16696c0757f1b24  gf041782ebf+595decdb33                   utils,cpputils,pex_exceptions,base
geom                      a1e77700b36a2b3767729a3fc699276ea1d2007d  ga1e77700b3+32ccf48d86                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator 0978aabd1fca2088ed7f9d45a496a5b669b3629d  g0978aabd1f+0ce179faa8                   sconsUtils,daf_base
pex_config                22560d942e9a0aa7486269bbff0dff1e17d4190f  g22560d942e+0ce179faa8                   daf_base
afw                       4728e35f0d6b33fbc056d2d172acb11f9aeac831  g4728e35f0d+53a8438ab4                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
ctrl_execute              3288a415c1fbcd0bca10025638997579c26c032b  g3288a415c1+afd66f60df                   pex_config,utils
dax_apdb                  4122c88930316060a28c0f4dd839804ec883618f  g4122c88930+e703383bc9                   felis,geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 e140f61ccadef1aa5b109ff75900a49460f2cc74  ge140f61cca+94da4844e8                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+387721ca5c                   geom,sphgeom,afw
coadd_utils               337abbeb2929da163b9db5919b38394f9291d749  g337abbeb29+387721ca5c                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               76ae3ab134e36aadcf4b500530703d3a53d912ef  g76ae3ab134+4ef164830b                   daf_butler,pex_config,pipe_base,utils
ctrl_platform_s3df        3be6bbf6eea971d3b650ec05318f2f4b45525c34  g3be6bbf6ee+e440cd2446                   sconsUtils,ctrl_execute
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+387721ca5c                   base,afw
display_ds9               db4ec4c5972432f81f22c10ef2ebb0a6b1a66f5a  gdb4ec4c597+387721ca5c                   afw
display_firefly           ae46bcf261995c578d76086a2ee5f0088ccf4351  gae46bcf261+387721ca5c                   afw,geom,log
display_matplotlib        0265f82a028ed87659288d5918a086523e0c8947  g0265f82a02+387721ca5c                   afw
obs_base                  0720eaffcd6a680c3c73d77ad61cdc7d191d3a6e  g0720eaffcd+72f0b3add6                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  44018dc512e855f3013eb4546c92ee4cfa13861b  g44018dc512+387721ca5c                   afw,sconsUtils,geom
skymap                    93973518b8194ee591911cb11ac8b7a6ce28942c  g93973518b8+01a0ac5232                   sphgeom,geom,afw,daf_butler
verify                    ffb8816710c3456f4343bacbb842cfa169d8fd08  gffb8816710+e57d2f94c6                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  d68f275ad0ebbf86eb71ed26dae7d03179060cba  gd68f275ad0+886b0ec363                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 4fadbfc174e2063f03f5e6bab18ba0b8930478c3  g4fadbfc174+6ac8e69508                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         228b91939631e7d8c2e8730cda0b8fb3230d854e  g228b919396+fae612cc6b                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            cb68d0d8887e6a1550467b113c3a6e1b9c0ce9ac  gcb68d0d888+fae612cc6b                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            ff3a74ef833c3c71129b773abd275663617bb16b  gff3a74ef83+fae612cc6b                   ctrl_bps,utils
meas_algorithms           728939a55cb4d8ffba6015f073feb5b75219f3bb  g728939a55c+8ab2c2a660                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+8ab2c2a660                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources 47da3c6c8607068c5e7b2bba2472305c6c75541f  g47da3c6c86+8ab2c2a660                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            db5f421a5ee1e05e14d4c9b6811d05878eb419db  gdb5f421a5e+8ab2c2a660                   base,pex_config,pipe_base,meas_base
ip_isr                    ba5f90d8bcf72f7eb35098846ed0dda4999b39e7  gba5f90d8bc+b66453dd89                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+8b269f0168                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               0d499ea81f34cf950c8b424e5cf83c16df6f0254  g0d499ea81f+b66453dd89                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            b700894becc4e0afd58c7ef10edf8adf95ef3f38  gb700894bec+34ad5ed490                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron b2715bf1a11a9885ee7a7034b54c357fa13a16ec  gb2715bf1a1+b66453dd89                   meas_base,meas_algorithms
meas_extensions_piff      c86a011abf5918a342f78a1f2ff8e8c3cb85bcbc  gc86a011abf+b66453dd89                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     beb006f7daf8b20681d5b7639603074682584055  gbeb006f7da+220407c08b                   afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom,afwdata
meas_extensions_scarlet   943cb464a29ba1f7bee0be1ce181afc6262eca39  g943cb464a2+79c280a3ad                   base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  571dde35ae4c64b5b88316b94c432cedbacedf01  g571dde35ae+b66453dd89                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             d1626306295e8f6e6e339a5ec0a04da8cbab2324  gd162630629+8e4ae51d2e                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ip_diffim                 aca53a8f8ab4d944834cf730af8db7dc982363cf  gaca53a8f8a+14c932bce8                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_extensions_shapeHSM,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved 42fff21dfb88e9ac1772aa792458ec200baa4b58  g42fff21dfb+f160173a99                   meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      8dd659735522c67f07f67f40e756c8d3ce93a714  g8dd6597355+09392b42a9                   afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                920186a5dde914dc37f27526678d04d8193cd040  g920186a5dd+a111431021                   afw,coadd_utils,daf_base,daf_butler,dustmaps_cachedata,geom,ip_diffim,ip_isr,kht,meas_algorithms,meas_astrom,meas_base,meas_deblender,meas_extensions_convolved,meas_extensions_gaap,meas_extensions_photometryKron,meas_extensions_piff,meas_extensions_psfex,meas_extensions_scarlet,meas_extensions_shapeHSM,meas_extensions_trailedSources,meas_modelfit,obs_base,pex_config,pipe_base,skymap,sphgeom,utils,verify
analysis_drp              8a53795882f28fc6601fe27f932a241bc43ad526  g8a53795882+1bab611b73                   base,pipe_base,pex_config,pipe_tasks,skymap,geom
ap_association            6a6fcd37b7c54c7aad98c19409e0d91a35fbca15  g6a6fcd37b7+022f9b16e9                   afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
cell_coadds               9faf7ed3f31c5e59c61277290d108ad0151dec07  g9faf7ed3f3+1bab611b73                   base,meas_algorithms,pipe_tasks
cp_pipe                   857a3418e48f9632ccb37132297c3e738fe5e5cb  g857a3418e4+1bab611b73                   pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_tasks
faro                      e8614a52ae57afec3f1c3490d959ed5883ee78f0  ge8614a52ae+0d0746ba28                   afw,base,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,pipe_tasks,sconsUtils,utils,verify,verify_metrics
obs_cfht                  ef70c04d3b62f230f27048e46c74d6c5b7b963ad  gef70c04d3b+8e21a06328                   obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,meas_extensions_photometryKron,meas_extensions_shapeHSM,testdata_cfht
obs_decam                 8fee9bba00fd69796ba4fd20852f58e46bb4b37e  g8fee9bba00+da131f2c5c                   utils,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,daf_butler,ctrl_mpexec,testdata_decam
obs_lsst                  ae4d10da713b500e00c868b0166d8a72a736451d  gae4d10da71+6eaf56c2e8                   afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                7b00f9367abebf66f8af46d1ccdeccc3745d840c  g7b00f9367a+aa090e9c97                   obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
analysis_tools            92b6ad8a5b4199e48a50a0308430fc03a0a6a974  g92b6ad8a5b+e56be61560                   afw,base,cp_pipe,daf_butler,geom,meas_algorithms,pex_config,pipe_base,skymap
ap_pipe                   9f065385adaeb2e0f8fe7de555cd0caa83f97e7c  g9f065385ad+9ca4b13832                   utils,pex_config,pipe_base,pipe_tasks,ap_association,meas_transiNet
atmospec                  79216fcd333dc675188ea9a80bfcd0d138297a91  g79216fcd33+d598615834                   meas_algorithms,meas_astrom,pipe_tasks,pipe_base,geom,ip_isr,pex_config,meas_algorithms,meas_astrom,obs_lsst,daf_base,utils,afw,spectractor,daf_butler,ctrl_mpexec
cp_verify                 e14ceffff4297769f63770cf1577f7a057551111  ge14ceffff4+e56be61560                   sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils,pipe_base
drp_tasks                 970b4cef051bf9e990866264d86a3c8771de2eca  g970b4cef05+84bf33aaca                   base,gbdes,afw,cell_coadds,daf_base,daf_butler,sphgeom,pex_config,geom,pipe_base,utils,meas_algorithms,pipe_tasks
fgcmcal                   2ab4ef697898ad5fd6371d3fa53cfb2f0d3a2586  g2ab4ef6978+e1996e9ec2                   sconsUtils,afw,daf_butler,obs_base,pipe_base,pex_config,pipe_tasks,ctrl_mpexec,fgcm,testdata_jointcal,obs_subaru
jointcal                  4500d70958c17282d44ff4d4529287028eca3ec3  g4500d70958+cd23d5c266                   sconsUtils,afw,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,pipe_base,daf_butler,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  ea673b7ed927fe2fb85338a342b8af70d7234197  gea673b7ed9+c9787dee50                   obs_cfht,obs_decam,obs_lsst,obs_subaru,testdata_cfht,testdata_subaru,testdata_decam
ap_verify                 60239a501bb81db2f7d40d76e5f223140d0c1923  g60239a501b+8f692db938                   utils,afw,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
drp_pipe                  23615f0d050231d0e317c8e0bbb43d3de2505b95  g23615f0d05+2586e5a879                   obs_lsst,obs_decam,obs_subaru,ip_isr,ip_diffim,pipe_tasks,meas_base,jointcal,fgcmcal,faro,analysis_drp,analysis_tools,drp_tasks,ap_association
lsst_apps                 a3d9597cd8123fa8f19fefd5194f3a067b1da561  ga3d9597cd8+44903e5757                   meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
summit_utils              10219f451745617b110fdb0f99b59151f2cbd1e4  g10219f4517+8ea36181d9                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_config,obs_base,obs_lsst,resources,daf_base,pipe_base,astro_metadata_translator
lsst_distrib              4213664e8e484f013845845cc805c95d808dddae  g4213664e8e+a164d6580b                   lsst_apps,ctrl_execute,ctrl_platform_s3df,ctrl_mpexec,ctrl_bps,lsst_bps_plugins,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,fgcmcal,faro,cp_verify,atmospec,drp_pipe,display_astrowidgets
pipelines_check           a3aa14ec52a056b0576f9ce3a780f279725f12f7  ga3aa14ec52+fbc7f284da                   pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr,drp_pipe
summit_extras             57c6b4248f4a9e8a43127971e8f586850221e454  g57c6b4248f+276bf3cb7b                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_exceptions,summit_utils,display_matplotlib
lsst_sitcom               1a510c377cbef56f5505688d9a00cf3c80cf4fa1  g1a510c377c+0e3388dfff                   lsst_distrib,summit_utils,summit_extras
lsst_ci                   a91348bb9d59bdaafdec83ef4a30327c322186e5  ga91348bb9d+c7d78db4e2                   lsst_apps,lsst_distrib,lsst_sitcom,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam
