# product                 SHA1                                      Version                       
BUILD=b5894
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  22.0.0                                   
alert_packet              6179d27fb4a8328427f55fdd5d97b2e08a4e358d  main-g6179d27fb4                         
ap_pipe_testdata          5887cb02c75af27fc14873fd2b97ac6ff6e4b4bb  22.0.0                                   
ap_verify_testdata        24c69b71f5af4b830d69995bdf83a158d22a7764  22.0.1-1-g24c69b7                        
eigen                     398bedf73421a204f5af0a73b4fe29513bf0f1cf  3.3.7.lsst2-1-g398bedf                   
fgcm                      93e57c359b747dfd408ef66f528f19ae431bf63a  lsst-dev-g93e57c359b                     
obs_decam_data            c3e517dea3e129286c4c244ab19216553b6754cc  22.0.0                                   
obs_lsst_data             bdb8a927be7854da614426be56425ca360b5564a  22.0.1-1-gbdb8a92                        
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  22.0.0                                   
obs_test_data             86cffb07a861623a7d6dfa50fc06f4464f55743a  22.0.0                                   
proxmin                   79c049878343e03f030d423d5eca84c61cf578e7  lsst-dev-g79c0498783                     
sconsUtils                6493666468079636593cbdd91b9e6907ef13a911  22.0.0-9-g6493666                        
sdm_schemas               e060c75865a3220f06c77715c6f3a4dbfcece1d0  22.0.1-33-ge060c75                       
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  22.0.0                                   
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  22.0.0                                   
testdata_decam            4c8566d46baf5b96cc33bed92cbee3d06a40a337  22.0.0                                   
testdata_jointcal         7cf939d2c7b2657a1d21aca2708be5777cfc174d  22.0.0                                   
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  22.0.0                                   
validation_data_cfht      e74e1c8039631b2905b06fc4480a3acbb3d4a3bf  22.0.0                                   
validation_data_decam     617ce979104789d6f5835abb98e1e42ee93e9d70  22.0.0                                   
meas_extensions_trailedSources eebf31c2e0d4e20edc61422bfc81fb3a6286a9d6  main-geebf31c2e0+f286f62b1f              base,afw,geom,pex_config,utils,cpputils,meas_base
ip_isr                    4a3d635c009a8da912cf40a0f3e9dc6c4bec7eb4  22.0.1-29-g4a3d635+b0ae4ec017            meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
meas_astrom               5babe484a339a639c8eb3f0752e040f6db3ac9a5  22.0.1-13-g5babe48+b0ae4ec017            geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            359a236c20f33bfd70ecdd4ab42f0ac69f694cbc  22.0.1-6-g359a236+7e654c70c6             afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron f910e4c9074dccf02e1db519381434aa0aefc9e0  22.0.1-2-gf910e4c+b0ae4ec017             meas_base,meas_algorithms
meas_extensions_piff      8141377ac42ff2d2e6666b1a996fef283d1761a0  22.0.1-5-g8141377+b0ae4ec017             afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     dea7e14a58eaf93386193e0352e49976231284a9  22.0.1-5-gdea7e14+128ad29f52             afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom
meas_extensions_scarlet   a4bf7f82cb96c25440820a0b9d6e091f4acb7900  22.0.1-7-ga4bf7f8+5dfd41809f             base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  577f3dc903edd84ce306b60d405aabf91b26eb0e  22.0.1-4-g577f3dc+b0ae4ec017             meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             9002c04cf3a09c095d9fbf98911fef5e887f5d79  22.0.1-6-g9002c04+aaedf39dda             afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ip_diffim                 8e956ec7c2908afb4d427156614566983b954f16  22.0.1-26-g8e956ec7+5037de6d22           afw,daf_base,daf_persistence,log,meas_algorithms,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved e96dbbe9aaf032f58622ebf0fb9270b78422e04c  22.0.1-2-ge96dbbe+613ddef626             meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      3ff5e6c3eaa4b78650528dde3751b54dae105c82  main-g3ff5e6c3ea+03675956c7              afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                7497abfa97c0d4c10c1198df26da85574c4318ae  21.0.0-175-g7497abfa+2a6ce44392          afw,daf_persistence,daf_butler,meas_base,pipe_base,pex_config,utils,obs_base,meas_algorithms,meas_extensions_scarlet,meas_extensions_psfex,meas_extensions_trailedSources,kht,meas_astrom,meas_deblender,ip_isr,ip_diffim,coadd_utils,skymap,sphgeom,obs_test
ap_association            1ad2e68f5da60d718855bf4fd92d2cce494069b8  22.0.1-33-g1ad2e68+176bc2e2f7            afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
obs_cfht                  a72b4d8957c074b6d81e9b528a6da355f3ff7c6e  22.0.1-5-ga72b4d8+b8c32a36b5             daf_persistence,obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,testdata_cfht
obs_decam                 cf05173c5cd76aeaf569d05d113601ec96e2d32d  22.0.1-17-gcf05173+bce34609cf            utils,daf_persistence,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,testdata_decam
obs_lsst                  2bc4bed457cf3e7f40c8d37e77dd9f4f4727ba28  22.0.1-62-g2bc4bed+398000fbbd            afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                70c036454e3abb72b44996e3de461d6c21c026aa  22.0.1-46-g70c03645+f0d6d3e2a5           daf_persistence,obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
pipe_drivers              8b6839f0a4fcb8fc0320ec25894c513dc501a523  22.0.1-1-g8b6839f+483fb385c9             ctrl_pool,afw,pex_exceptions,sphgeom,pex_config,pipe_base,pipe_tasks,astro_metadata_translator,geom
ap_pipe                   08d81ebefe865cc92394ba1e2529309049fd7768  22.0.1-21-g08d81eb+8b7ead93c8            utils,pex_config,pipe_base,pipe_tasks,ap_association,ap_pipe_testdata,obs_decam
cp_pipe                   52cd493eefdf22a6c9b40c060c4fa5c78d3d567c  22.0.1-34-g52cd493+7f0e448554            pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_drivers,pipe_tasks
jointcal                  6000b2fdb9cf8796397f6011531a831208c25915  22.0.1-26-g6000b2f+455277d936            sconsUtils,eigen,afw,daf_persistence,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  1d50a98a8bf54a436781f813062ddb91a8819070  22.0.0+06c9f3e13d                        obs_cfht,obs_decam,obs_lsst,obs_subaru,obs_test,testdata_cfht,testdata_subaru,testdata_decam
pipelines_check           894bb672d1ce9ae88f3aa1a526b4c625e90d6538  22.0.1-4-g894bb67+5401599a5a             pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr
validate_drp              eb381f050f523b773bea35f85835263183aced51  22.0.1-1-geb381f0+d91a688a85             utils,daf_persistence,afw,pipe_base,verify,pipe_tasks,pipe_drivers,obs_cfht,obs_decam,obs_subaru
ap_verify                 ff26cf87e00439d9fe6c9defa8ac1e9b74ff955c  22.0.1-23-gff26cf8+d7b1c45513            utils,afw,daf_persistence,pipe_tasks,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
cp_verify                 696d8ea4f85b4a3ad220b97393b41a9e6d57641a  main-g696d8ea4f8+5b360486bb              sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils
faro                      0f9dca8bb270e4285607df450b4b45ed1169437d  22.0.1-51-g0f9dca8+c8ba4510ba            afw,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,sconsUtils,utils,verify,validate_drp,verify_metrics
fgcmcal                   6415b082799d38441f452daedc5653276cc02560  22.0.1-16-g6415b08+66ae21c10c            sconsUtils,afw,daf_persistence,obs_base,pex_config,pipe_tasks,fgcm,jointcal,testdata_jointcal,obs_subaru
lsst_apps                 d79de062be66b31204067680d07b7c112436d31c  22.0.0+5b640fd7e9                        meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,obs_test,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
lsst_distrib              7ae64ea4b30fbd60e9e5678b0b78acf599cd07f5  22.0.1-3-g7ae64ea+517d8e5442             lsst_apps,ctrl_execute,ctrl_mpexec,ctrl_bps,ctrl_platform_lsstvc,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,pipe_drivers,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,validate_drp,fgcmcal,faro,cp_verify
lsst_ci                   9d0f01ce3b2cc338a11002f28b0f5a83d681a80c  22.0.1-1-g9d0f01c+0c0a3221ed             lsst_apps,lsst_distrib,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam,validation_data_cfht,validation_data_decam,validate_drp
