# product                 SHA1                                      Version                       
BUILD=b5749
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  22.0.0                                   
alert_packet              4f04a3420fc7f673e4cf1b64685a623dfbf10ec1  master-g4f04a3420f                       
ap_pipe_testdata          5887cb02c75af27fc14873fd2b97ac6ff6e4b4bb  22.0.0                                   
ap_verify_testdata        73447c0968141fe233e322d6828c18853c6bd2c0  22.0.0                                   
eigen                     398bedf73421a204f5af0a73b4fe29513bf0f1cf  3.3.7.lsst2-1-g398bedf                   
fgcm                      93acbd907de6541c0ecea3ada05f1fec6a3f9968  lsst-dev-g93acbd907d                     
obs_decam_data            c3e517dea3e129286c4c244ab19216553b6754cc  22.0.0                                   
obs_lsst_data             bdb8a927be7854da614426be56425ca360b5564a  22.0.1-1-gbdb8a92                        
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  22.0.0                                   
obs_test_data             86cffb07a861623a7d6dfa50fc06f4464f55743a  22.0.0                                   
proxmin                   79c049878343e03f030d423d5eca84c61cf578e7  lsst-dev-g79c0498783                     
sconsUtils                92998165e0c4bb5be7d458d311af30054d08595a  22.0.0-5-g9299816                        
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  22.0.0                                   
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  22.0.0                                   
testdata_decam            4c8566d46baf5b96cc33bed92cbee3d06a40a337  22.0.0                                   
testdata_jointcal         7cf939d2c7b2657a1d21aca2708be5777cfc174d  22.0.0                                   
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  22.0.0                                   
validation_data_cfht      e74e1c8039631b2905b06fc4480a3acbb3d4a3bf  22.0.0                                   
validation_data_decam     617ce979104789d6f5835abb98e1e42ee93e9d70  22.0.0                                   
meas_extensions_psfex     59f966b97286371fd44a0b5dd5da7632d1744363  22.0.1-3-g59f966b+cf953b6575             afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom
meas_extensions_scarlet   31051c9fea2545a675a3f3ed63e3c30a638dc8c5  22.0.1-3-g31051c9+bcaca70208             base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  810ae3fb1497298389dc4057bf60570dee14c155  22.0.1-3-g810ae3f+efde0592bf             meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             e4709568916b5bd250f0cffd8b443db32265076a  22.0.1-2-ge470956+9d917ffefc             afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom
ip_diffim                 e5a99e881ae032d41bf6dcb2800d7f1e545b659d  22.0.1-17-ge5a99e88+18fe55e0b0           afw,daf_base,daf_persistence,log,meas_algorithms,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved 531ed1ee44d14d59ce03a923dffc19d8417521dd  22.0.1-1-g531ed1e+1009ef4e62             meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      fc16c7172d4379ffccecaa0777690d07f90f8c21  master-gfc16c7172d+87a0b4f772            afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                4e3796b1763ed6615a05e235f1fd8fb4f4afbb02  21.0.0-139-g4e3796b1+8c8683df0a          afw,daf_persistence,daf_butler,meas_base,pipe_base,pex_config,utils,obs_base,meas_algorithms,meas_extensions_scarlet,meas_extensions_psfex,kht,meas_astrom,meas_deblender,ip_isr,ip_diffim,coadd_utils,skymap,sphgeom,obs_test
ap_association            a93a7b35bd489e6cd790871083476c8b41791b6d  22.0.1-14-ga93a7b3+846f89780d            afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
obs_cfht                  6b407993d8d1c322b1a5e03e44a2abfcaf3ac6a4  22.0.1-1-g6b40799+71af38027c             daf_persistence,obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,testdata_cfht
obs_decam                 3402376ac7b9b451d3426bbb756c987988f8747a  22.0.1-7-g3402376+abd3eac2d1             utils,daf_persistence,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,testdata_decam
obs_lsst                  e5ac33f6440cef0fe64469d231cfe6ec23f78330  22.0.1-38-ge5ac33f+5fc44bd029            afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                17adced4deb682e8b7f64f280b7c12a6763ccf07  22.0.1-27-g17adced4+c73b91f89d           daf_persistence,obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
pipe_drivers              d00fb1e517e6e177fc9fbe9285921bb8515ad3ae  22.0.0+65f1602696                        ctrl_pool,afw,pex_exceptions,sphgeom,pex_config,pipe_base,pipe_tasks,astro_metadata_translator,geom
ap_pipe                   4707e2c37c4971ddb0b223c3a33016c34721fa4d  22.0.1-14-g4707e2c+b7ae75990b            utils,pex_config,pipe_base,pipe_tasks,ap_association,ap_pipe_testdata,obs_decam
cp_pipe                   f9a88a2757e702d0ee6cffd7a2ff088d109a4380  22.0.1-21-gf9a88a2+ff20024d75            pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_drivers,pipe_tasks
jointcal                  3bd7ecb8ad38efbcc999ec8d1fc140bb52221a49  22.0.1-12-g3bd7ecb+fe8dbe0233            sconsUtils,eigen,afw,daf_persistence,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  1d50a98a8bf54a436781f813062ddb91a8819070  22.0.0+cff1487a94                        obs_cfht,obs_decam,obs_lsst,obs_subaru,obs_test,testdata_cfht,testdata_subaru,testdata_decam
pipelines_check           480a61af636f0c6e7ace90b5ed4ec751b47f9a1e  22.0.1-3-g480a61a+9a8694dbbe             pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr
validate_drp              107f81dc0f98e4e55616a9eafe661747bc043710  22.0.0+3097e67220                        utils,daf_persistence,afw,pipe_base,verify,pipe_tasks,pipe_drivers,obs_cfht,obs_decam,obs_subaru
ap_verify                 7d2c3b836c44da3cec1b38a28fbd023c79e613ec  22.0.1-16-g7d2c3b8+ed72bd26d9            utils,afw,daf_persistence,pipe_tasks,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
cp_verify                 ae0dfcf1cf8489bc67c0397d49a73eb729a6fc9b  master-gae0dfcf1cf+8c844719dd            sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils
faro                      fac3800b398b1ff37b371af7663333abdc1c325b  22.0.1-38-gfac3800+a10c0fdf08            afw,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,sconsUtils,utils,verify,validate_drp,verify_metrics
fgcmcal                   779eefa8a1f3d451f3e0dd09e59051d418965b49  22.0.1-10-g779eefa+b1399d22ab            sconsUtils,afw,daf_persistence,obs_base,pex_config,pipe_tasks,fgcm,jointcal,testdata_jointcal,obs_subaru
lsst_apps                 d79de062be66b31204067680d07b7c112436d31c  22.0.0+bbd20bdaa8                        meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,obs_test,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
lsst_distrib              7ae64ea4b30fbd60e9e5678b0b78acf599cd07f5  22.0.1-3-g7ae64ea+af226aaf93             lsst_apps,ctrl_execute,ctrl_mpexec,ctrl_bps,ctrl_platform_lsstvc,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,pipe_drivers,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,validate_drp,fgcmcal,faro,cp_verify
lsst_ci                   e40f62d4af4849ea7d8b0d9065be1da0862f20c0  22.0.0+df952a4745                        lsst_apps,lsst_distrib,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam,validation_data_cfht,validation_data_decam,validate_drp
