# product                 SHA1                                      Version                       
BUILD=b6675
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              308457604765db2f7ab2f879363e6de080750761  g3084576047                              
ap_verify_testdata        78e40310de2355afa0f36fefbe92037ecc28e7b2  g78e40310de                              
fgcm                      8d9a5b08052c3a6f0f8280771f1c6f39599bae82  g8d9a5b0805                              
gbdes                     ee8758bde0d81c8c28f4e38121617be08e5317d8  gee8758bde0                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            5c2865164705fa5b5f63b114779349165c0ebb73  g5c28651647                              
obs_lsst_data             fa6a74c03c49e6e7a4ec75ac2e13b93e71b6d2f0  gfa6a74c03c                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                f2e9181d9f49aafd7607695a64e67da1209d4de6  gf2e9181d9f                              
sdm_schemas               211102c42ccaebe8ea99a3ea8acc2ebede598bd9  g211102c42c                              
spectractor               05a3afb0c8c4d454b83e2515b8b394219fa69ec4  g05a3afb0c8                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            8dcdf296f9549abbddbb195cbfb582e169b1d04a  g8dcdf296f9                              
testdata_jointcal         6afc080146ea3ecb9a6f2b1d71bc69e96f8acfde  g6afc080146                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
cpputils                  4e8ce4af8a41a69b727f53341a5630b7d32c3f46  g4e8ce4af8a+d61c1479ad                   base,pex_exceptions
daf_butler                a2ef0fbfa0d38e78d72620cf74c54e6a9e5e23d8  ga2ef0fbfa0+fa2ab1242c                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   1011452fe8f0a22056801feb92c6764500b809a0  g1011452fe8+91250f09a0                   sconsUtils,cpputils
daf_base                  3a7e09fba3a32ec4d5dcd031e9f3cead4e74d776  g3a7e09fba3+ffb1c1e880                   utils,cpputils,pex_exceptions,base
geom                      3f8e1907dcfb984df91df8f801d533281e638a6b  g3f8e1907dc+353a89de06                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator d0d831f19f4b0d1065919f26c002e711847c3452  gd0d831f19f+6a8a80267a                   sconsUtils,daf_base
pex_config                b673666cb651ea8052cdccff55b41896f6741979  gb673666cb6+6a8a80267a                   daf_base
afw                       4230fac9de889f35d15776f42dec8f2183aafcee  g4230fac9de+4fc97e16b9                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
ctrl_execute              e669a28161ad77f1df44829cbb46fcdadc091cc1  ge669a28161+9175999ce7                   pex_config,utils
dax_apdb                  b469cb74ca70a9ddb8df362f4e1d594b198a1c6e  gb469cb74ca+da2db42413                   felis,geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 9867a7d3bf5c81d0675a1dc4dfa4e5ac6d0c855e  g9867a7d3bf+9670f2d8a5                   daf_butler,pex_config,utils,resources
cbp                       7177720bbd30ea1a85d2c280c564d4890baa7df5  g7177720bbd+69b43e4e42                   geom,sphgeom,afw
coadd_utils               4f742bbdcce35021281a71b0f3716666b47c4363  g4f742bbdcc+69b43e4e42                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               71390b7b7aca10833fb799cdd6e1abd330ef0ee8  g71390b7b7a+b071836abb                   daf_butler,pex_config,pipe_base,utils
ctrl_platform_s3df        7dbc67af6ca7328b16ee82359c778b94f0c3be2a  g7dbc67af6c+02f9472852                   sconsUtils,ctrl_execute
display_astrowidgets      009b5efdf74ce53e64f1b7f52970e775813a341c  g009b5efdf7+69b43e4e42                   base,afw
display_ds9               0530b470b1c0dfe050e5ac1f92c5fd7dd3d2e6f3  g0530b470b1+69b43e4e42                   afw
display_firefly           d630573b98fc80e8a5ea59c1e91a7869bcb421d6  gd630573b98+69b43e4e42                   afw,geom,log
display_matplotlib        2adfe936b58c66d2db6a6c355cae3208c9579374  g2adfe936b5+69b43e4e42                   afw
obs_base                  0d6814030dc33b69570c713e9f1c9ca9ae295d95  g0d6814030d+2f6ec50581                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  d4112516d06266253d7bcff8f368ac817e4f4f76  gd4112516d0+69b43e4e42                   afw,sconsUtils,geom
skymap                    2f36b36c37cf71abcb66ff567e443f349e13e9f1  g2f36b36c37+fa3e2ed20a                   sphgeom,geom,afw,daf_butler
verify                    63342043115c9e4c33c34d993210644fc67ccd77  g6334204311+95b24ffb68                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  d6dd94a566076f2cde50f089e6d3f96417384475  gd6dd94a566+59517b5816                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 b94f486bb839f041ec1824daecc51dc7c52d35b8  gb94f486bb8+12ae5d351f                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         6c54cfcf07a727b3e7fad0378dbf536f07e8152a  g6c54cfcf07+316a653fe2                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            8412604788b80fd6223e3258dfae09716617d078  g8412604788+316a653fe2                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            5198779c74f7fd549a995de47d1b6ceefb8c5774  g5198779c74+316a653fe2                   ctrl_bps,utils
meas_algorithms           41a93ceb71f549a60749ed903f3de1b9a713539c  g41a93ceb71+292128a2b8                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils
meas_extensions_simpleShape 498fc93c42621733bc0725761bd3f2d40963e596  g498fc93c42+292128a2b8                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources 883b199ddb7e2c28968b5a8d44ffa360234b47e6  g883b199ddb+292128a2b8                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            2cfc252de2b187814a2361071587b4c6b9f88f9b  g2cfc252de2+292128a2b8                   base,pex_config,pipe_base,meas_base
ip_isr                    d25bd4485f5fc7f67cb2699d5e696f0e3d8ca146  gd25bd4485f+ae119455a0                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          d226c963c4e8f1de7a64f439afcf8832c5b18d12  gd226c963c4+518a5d1b92                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               51277c4d12886aec2ede738d5bf8370807f37ad1  g51277c4d12+ae119455a0                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            2526fcf3cb7169acc73a1f4f89146a7a983f202a  g2526fcf3cb+9e89abb30c                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 1e66b9418703e16dd95544a3e0302985b48801d7  g1e66b94187+ae119455a0                   meas_base,meas_algorithms
meas_extensions_piff      2aea266057b93cf504d4aa6c6511f49a841c8e4c  g2aea266057+ae119455a0                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     235c05d50d0d1528c89e9ce1f54e8297b8100cb8  g235c05d50d+ce3a83a8de                   afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom
meas_extensions_scarlet   a6420159b8921604cbe48eb0330a66dfec0e1bb2  ga6420159b8+03e99966e5                   base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  65112ec721eaf6a8d57c255f1f11deed2f543607  g65112ec721+ae119455a0                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             807e3ba568c6ee114814b57229844fd0f480e28e  g807e3ba568+3106ab47e8                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ip_diffim                 2959009a90ace0ad696c637a7e0427b2975a7552  g2959009a90+3139df73c6                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_extensions_shapeHSM,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved 3d9b6223f5b75eba8b684baa854720b6f474d7c1  g3d9b6223f5+3985e98eb8                   meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      98ec6b98bd5f5e5805ecc67bef8b8f38147eb76a  g98ec6b98bd+18eebcd9b9                   afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                f53ffbb2c779730e72ea8af2bf6699a1f1612759  gf53ffbb2c7+83d25aaa19                   afw,coadd_utils,daf_base,daf_butler,dustmaps_cachedata,geom,ip_diffim,ip_isr,kht,meas_algorithms,meas_astrom,meas_base,meas_deblender,meas_extensions_convolved,meas_extensions_gaap,meas_extensions_photometryKron,meas_extensions_piff,meas_extensions_psfex,meas_extensions_scarlet,meas_extensions_shapeHSM,meas_extensions_trailedSources,meas_modelfit,obs_base,pex_config,pipe_base,skymap,sphgeom,utils,verify
analysis_drp              90b4db525511b156e1851b0698d0f8c96b7961e8  g90b4db5255+dc57153f9c                   base,pipe_base,pex_config,pipe_tasks,skymap,geom
ap_association            e97dcdea341478955cd67b8c0655fb46364c7cc1  ge97dcdea34+4b632d37fd                   afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
cp_pipe                   58e228ed142300d35f2f2f4f406f1be4dad0f65f  g58e228ed14+dc57153f9c                   pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_tasks
drp_tasks                 aafffc254733777f0a41729e8bbdcac266649d65  gaafffc2547+bdc40f433e                   base,gbdes,afw,daf_base,daf_butler,sphgeom,pex_config,geom,pipe_base,utils,meas_algorithms,pipe_tasks
faro                      d183e8615ba6d735034f368c651601e677e80308  gd183e8615b+0ab8197af7                   afw,base,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,pipe_tasks,sconsUtils,utils,verify,verify_metrics
obs_cfht                  d4961c89f4fcca571a53e3d485b9ace1c40fdeb6  gd4961c89f4+1caea6177e                   obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,meas_extensions_photometryKron,meas_extensions_shapeHSM,testdata_cfht
obs_decam                 d8f36429a279b376ee00b97fc9059bcd334a6609  gd8f36429a2+08dbe83c24                   utils,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,daf_butler,ctrl_mpexec,testdata_decam
obs_lsst                  40167f2b798b6dae5ee64947a17a88d502655195  g40167f2b79+fe2c58b89f                   afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                4e796b8a99f52d98841b481c868665cb490fd8ea  g4e796b8a99+59e4646172                   obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
analysis_tools            4f845fd00a6800dd76bdddf823bea2438ff88a46  g4f845fd00a+5890eb3122                   afw,base,cp_pipe,daf_butler,geom,meas_algorithms,pex_config,pipe_base,skymap
ap_pipe                   21362d4ea9576667cd0b7b473e039ecd729b944e  g21362d4ea9+bb34a67772                   utils,pex_config,pipe_base,pipe_tasks,ap_association,meas_transiNet
atmospec                  39be7584adb012b4f0829872624bec848ed40ed1  g39be7584ad+7f1467a913                   meas_algorithms,meas_astrom,pipe_tasks,pipe_base,geom,ip_isr,pex_config,meas_algorithms,meas_astrom,obs_lsst,daf_base,utils,afw,spectractor,daf_butler,ctrl_mpexec
cp_verify                 69144ffe88195636147e027286836c4023d2fe45  g69144ffe88+5890eb3122                   sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils,pipe_base
fgcmcal                   315bf1e6db78899ae3a3588e2d1e4223e8cba6f0  g315bf1e6db+2b1636f0b8                   sconsUtils,afw,daf_butler,obs_base,pipe_base,pex_config,pipe_tasks,ctrl_mpexec,fgcm,testdata_jointcal,obs_subaru
jointcal                  bdd7a450b045914a4d8df5e8ed3c6e214b8e8dad  gbdd7a450b0+7fcb11f810                   sconsUtils,afw,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,pipe_base,daf_butler,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  3b2ca9bdde3cdddc517c53464116b119774dd6bf  g3b2ca9bdde+7d7443743f                   obs_cfht,obs_decam,obs_lsst,obs_subaru,testdata_cfht,testdata_subaru,testdata_decam
ap_verify                 b76218dbbf8978581b9aef361e58ba13f59330d9  gb76218dbbf+1c9fcf1def                   utils,afw,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
drp_pipe                  e36850ab42ed7cfa51796de8785c4bd67ecdef38  ge36850ab42+75faad4adc                   obs_lsst,obs_decam,obs_subaru,ip_isr,ip_diffim,pipe_tasks,meas_base,jointcal,fgcmcal,faro,analysis_drp,analysis_tools,drp_tasks,ap_association
lsst_apps                 553e4f05ddbe00ce9bcf6082778886e8e5954bd7  g553e4f05dd+f676d1b729                   meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
summit_utils              d3a4db910e05712e1cd2213fb17698b748fbf30e  gd3a4db910e+690dd14161                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_config,obs_base,obs_lsst,resources,daf_base,pipe_base,astro_metadata_translator
lsst_distrib              df42428520c389412725e5382e82761b02e1e2c5  gdf42428520+294ea33e71                   lsst_apps,ctrl_execute,ctrl_platform_s3df,ctrl_mpexec,ctrl_bps,lsst_bps_plugins,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,fgcmcal,faro,cp_verify,atmospec,drp_pipe,display_astrowidgets
pipelines_check           5325415eb0293d5e5b92f2b806ad6f9c20216f4d  g5325415eb0+4bd0cafdae                   pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr,drp_pipe
summit_extras             7e4717158be6e97fbc3c5d1c74db67e8f50d3a75  g7e4717158b+f5b34586e9                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_exceptions,summit_utils,display_matplotlib
lsst_sitcom               45c7269a260030b04e5ada5801a9f7c1ba3710f1  g45c7269a26+539015dfa9                   lsst_distrib,summit_utils,summit_extras
lsst_ci                   1b8b88141c33fbac1912d5934a69dc5aa764aa38  g1b8b88141c+a7a650bc65                   lsst_apps,lsst_distrib,lsst_sitcom,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam
