# product                 SHA1                                      Version                       
BUILD=b6598
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              253cf13876e1bbbffc009f0036d1d7813d99a33b  g253cf13876                              
ap_verify_testdata        78e40310de2355afa0f36fefbe92037ecc28e7b2  g78e40310de                              
fgcm                      44b02c5bfe795315e7081c8e8547454a6c293007  g44b02c5bfe                              
gbdes                     fbcbe609a68e2131b5661e1f5f0e95ce92c95417  gfbcbe609a6                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            5c2865164705fa5b5f63b114779349165c0ebb73  g5c28651647                              
obs_lsst_data             fa6a74c03c49e6e7a4ec75ac2e13b93e71b6d2f0  gfa6a74c03c                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                f2e9181d9f49aafd7607695a64e67da1209d4de6  gf2e9181d9f                              
sdm_schemas               152def3e96b33f95a3c0a74a9da2faf349089169  g152def3e96                              
spectractor               2b248403bbfab1c4b025813ca51fbda0dcd67b64  g2b248403bb                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            58f1a8047b60983aa9d535ea495bf08f4066983f  g58f1a8047b                              
testdata_jointcal         4cc6aefee6912d28d3315c470e29ad1712710e94  g4cc6aefee6                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
cpputils                  4e8ce4af8a41a69b727f53341a5630b7d32c3f46  g4e8ce4af8a+d61c1479ad                   base,pex_exceptions
daf_butler                634aed3cc30de2390c416d5dd201bcca83e06dc1  g634aed3cc3+e7ee8a91bc                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   1011452fe8f0a22056801feb92c6764500b809a0  g1011452fe8+91250f09a0                   sconsUtils,cpputils
daf_base                  3a7e09fba3a32ec4d5dcd031e9f3cead4e74d776  g3a7e09fba3+0f499d6332                   utils,cpputils,pex_exceptions,base
geom                      3f8e1907dcfb984df91df8f801d533281e638a6b  g3f8e1907dc+580b9439f2                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator d0d831f19f4b0d1065919f26c002e711847c3452  gd0d831f19f+b1f181b6a3                   sconsUtils,daf_base
pex_config                9c140cc3540f2cc0fe7c789c3fd61c464d2f6557  g9c140cc354+b1f181b6a3                   daf_base
afw                       1b7e58284d16eebfb39e61745b8264c6807bf119  g1b7e58284d+5184f0a56a                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
ctrl_execute              e669a28161ad77f1df44829cbb46fcdadc091cc1  ge669a28161+e84de0523a                   pex_config,utils
dax_apdb                  bebdf9febd3772d895f4356ec4a50b3e577b9cd7  gbebdf9febd+8991725d13                   felis,geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 17525e27d2db6843d18028ab6ee2dfaa5e593067  g17525e27d2+9f76140bee                   daf_butler,pex_config,utils,resources
cbp                       7177720bbd30ea1a85d2c280c564d4890baa7df5  g7177720bbd+e5a3ae8239                   geom,sphgeom,afw
coadd_utils               67c5445c93e5f9e4eed895933ea2350a71bfbcff  g67c5445c93+e5a3ae8239                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               3a2e5ed9ec84adf523ade9d448a249d8844f84f1  g3a2e5ed9ec+0b3042bfc8                   daf_butler,pex_config,pipe_base,utils
ctrl_platform_s3df        812366543b316b8ed71aedf2d79867069213b87a  g812366543b+d1eeeaec21                   sconsUtils,ctrl_execute
display_astrowidgets      004951d620ba2ce2abe2bbb8afb8b6be09a6275c  g004951d620+e5a3ae8239                   base,afw
display_ds9               0530b470b1c0dfe050e5ac1f92c5fd7dd3d2e6f3  g0530b470b1+e5a3ae8239                   afw
display_firefly           d630573b98fc80e8a5ea59c1e91a7869bcb421d6  gd630573b98+e5a3ae8239                   afw,geom,log
display_matplotlib        2adfe936b58c66d2db6a6c355cae3208c9579374  g2adfe936b5+e5a3ae8239                   afw
obs_base                  199db6b3febad54ded76da84192a0a8730815cef  g199db6b3fe+4f454c5de5                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  d4112516d06266253d7bcff8f368ac817e4f4f76  gd4112516d0+e5a3ae8239                   afw,sconsUtils,geom
skymap                    21cc1f95c576d3d914630469f22055121b656660  g21cc1f95c5+1491d88df9                   sphgeom,geom,afw,daf_butler
verify                    914d93aa998b7de9396e06d7c3a0296b703b2f19  g914d93aa99+64d24011e9                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  c8b3f040790eeef3a69d945d0a186a15be3310f7  gc8b3f04079+b32774ed71                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 45630d09ed237b6ecf25e1d9ec3b4a4ae9a506e5  g45630d09ed+7e676bb6f0                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         6c54cfcf07a727b3e7fad0378dbf536f07e8152a  g6c54cfcf07+730bdead06                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            8412604788b80fd6223e3258dfae09716617d078  g8412604788+730bdead06                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            5198779c74f7fd549a995de47d1b6ceefb8c5774  g5198779c74+730bdead06                   ctrl_bps,utils
meas_algorithms           a2680a8a4999dab00a0ef7e7c8b3961f412ef940  ga2680a8a49+142cdb03a3                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils
meas_extensions_simpleShape 498fc93c42621733bc0725761bd3f2d40963e596  g498fc93c42+142cdb03a3                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources 883b199ddb7e2c28968b5a8d44ffa360234b47e6  g883b199ddb+142cdb03a3                   base,afw,geom,pex_config,utils,cpputils,meas_base
ip_isr                    fc2fcc5b136c9d21df925c9227bc4a7c33306239  gfc2fcc5b13+8496a3012c                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          d226c963c4e8f1de7a64f439afcf8832c5b18d12  gd226c963c4+f6a77b6633                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               51277c4d12886aec2ede738d5bf8370807f37ad1  g51277c4d12+8496a3012c                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            2526fcf3cb7169acc73a1f4f89146a7a983f202a  g2526fcf3cb+0926a55cb7                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 44a43a2a84dfe286d3bddc50482c91341f1ec330  g44a43a2a84+8496a3012c                   meas_base,meas_algorithms
meas_extensions_piff      2aea266057b93cf504d4aa6c6511f49a841c8e4c  g2aea266057+8496a3012c                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     f0d5218b5446faf5e39edc30e31d2e6f673ef294  gf0d5218b54+66e1207bf3                   afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom
meas_extensions_scarlet   a6420159b8921604cbe48eb0330a66dfec0e1bb2  ga6420159b8+c100b7ac6c                   base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  65112ec721eaf6a8d57c255f1f11deed2f543607  g65112ec721+8496a3012c                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             807e3ba568c6ee114814b57229844fd0f480e28e  g807e3ba568+cce50064d1                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ip_diffim                 3d959e078da1ea3e6baa27f77c89ca70909c397d  g3d959e078d+8a1128d109                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_extensions_shapeHSM,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved 3d9b6223f5b75eba8b684baa854720b6f474d7c1  g3d9b6223f5+4cbe9884b1                   meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      98ec6b98bd5f5e5805ecc67bef8b8f38147eb76a  g98ec6b98bd+2a872113e1                   afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                b58c50b8eeed47fb183c7f70815bf6988d9496a1  gb58c50b8ee+007c719058                   afw,coadd_utils,daf_base,daf_butler,dustmaps_cachedata,geom,ip_diffim,ip_isr,kht,meas_algorithms,meas_astrom,meas_base,meas_deblender,meas_extensions_convolved,meas_extensions_gaap,meas_extensions_photometryKron,meas_extensions_piff,meas_extensions_psfex,meas_extensions_scarlet,meas_extensions_shapeHSM,meas_extensions_trailedSources,meas_modelfit,obs_base,pex_config,pipe_base,skymap,sphgeom,utils,verify
analysis_drp              46705dc6a4c352b07c099765d4f8df67eb783201  g46705dc6a4+9c9776c866                   base,pipe_base,pex_config,pipe_tasks,skymap,geom
ap_association            c5a9f6ba22fb1cb7e5fa26edf2a68e0e1c1ae381  gc5a9f6ba22+24789a5a26                   afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
cp_pipe                   525a7471ad71c964db6f6df972081126839f63b4  g525a7471ad+9c9776c866                   pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_tasks
drp_tasks                 ea601cd125ce030c0e0a5da4d06a7b9365d0feab  gea601cd125+23e51e7177                   base,gbdes,afw,daf_base,daf_butler,sphgeom,pex_config,geom,pipe_base,utils,meas_algorithms,pipe_tasks
faro                      8ff3ce58eacea5a103f1b8c517ddfcbd2a341cb6  g8ff3ce58ea+f7805b81cf                   afw,base,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,pipe_tasks,sconsUtils,utils,verify,verify_metrics
obs_cfht                  549c8174caa0f697f3f83d3bd6ff8349d2df08de  g549c8174ca+69f6f232c7                   obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,meas_extensions_photometryKron,meas_extensions_shapeHSM,testdata_cfht
obs_decam                 2ee15d56f2fd2c53d4e8c5127af3ceae511ce3fa  g2ee15d56f2+4c9296ca35                   utils,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,daf_butler,ctrl_mpexec,testdata_decam
obs_lsst                  857ec30f6bab8bc60c5d0cb773a9ee50bdbd7a8a  g857ec30f6b+6a14a42e48                   afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                f06e3a95b6b45acd05147194487773359a0015f9  gf06e3a95b6+76a0f8aa5a                   obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
analysis_tools            89a5e76a6728317ec08196d3176290aa92d87ad1  g89a5e76a67+40aaa2415d                   afw,base,cp_pipe,daf_butler,geom,meas_algorithms,pex_config,pipe_base,skymap
ap_pipe                   c32812a0497d274907d447dfc454ea42cf2c6714  gc32812a049+504243aa6c                   utils,pex_config,pipe_base,pipe_tasks,ap_association
atmospec                  39be7584adb012b4f0829872624bec848ed40ed1  g39be7584ad+c2a772ba20                   meas_algorithms,meas_astrom,pipe_tasks,pipe_base,geom,ip_isr,pex_config,meas_algorithms,meas_astrom,obs_lsst,daf_base,utils,afw,spectractor,daf_butler,ctrl_mpexec
cp_verify                 e478d71a09d035763c7407965b3414cd1ab4aa65  ge478d71a09+40aaa2415d                   sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils,pipe_base
fgcmcal                   01934ee372d06f7bcb77bd616164f5ed60c933e4  g01934ee372+5855517183                   sconsUtils,afw,daf_butler,obs_base,pipe_base,pex_config,pipe_tasks,ctrl_mpexec,fgcm,testdata_jointcal,obs_subaru
jointcal                  c01b5e34caad49831aa8876675b25cfadab9a469  gc01b5e34ca+d359a0327b                   sconsUtils,afw,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,pipe_base,daf_butler,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  3b2ca9bdde3cdddc517c53464116b119774dd6bf  g3b2ca9bdde+13f1a8b9a8                   obs_cfht,obs_decam,obs_lsst,obs_subaru,testdata_cfht,testdata_subaru,testdata_decam
ap_verify                 434804dda88e983f6b9c051b32a535336e4a45f4  g434804dda8+ee810e42b6                   utils,afw,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
drp_pipe                  10915be422fa7e4eb3852ab2422bce29dac77168  g10915be422+6d8726f250                   obs_lsst,obs_decam,obs_subaru,ip_isr,ip_diffim,pipe_tasks,meas_base,jointcal,fgcmcal,faro,analysis_drp,analysis_tools,drp_tasks,ap_association
lsst_apps                 553e4f05ddbe00ce9bcf6082778886e8e5954bd7  g553e4f05dd+340a3083d8                   meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
summit_utils              1b62a649c85afc9993c1a73af8a3f460d42f660d  g1b62a649c8+b6bc82fad2                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_config,obs_base,obs_lsst,resources,daf_base,pipe_base,astro_metadata_translator
lsst_distrib              df42428520c389412725e5382e82761b02e1e2c5  gdf42428520+bd672e3dc1                   lsst_apps,ctrl_execute,ctrl_platform_s3df,ctrl_mpexec,ctrl_bps,lsst_bps_plugins,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,fgcmcal,faro,cp_verify,atmospec,drp_pipe,display_astrowidgets
pipelines_check           7835c6e80ce700e219ed16fc0e96452a432bd32d  g7835c6e80c+0422eaa575                   pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr,drp_pipe
summit_extras             7e4717158be6e97fbc3c5d1c74db67e8f50d3a75  g7e4717158b+d467da44b8                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_exceptions,summit_utils,display_matplotlib
lsst_sitcom               45c7269a260030b04e5ada5801a9f7c1ba3710f1  g45c7269a26+c6111e67ca                   lsst_distrib,summit_utils,summit_extras
lsst_ci                   1b8b88141c33fbac1912d5934a69dc5aa764aa38  g1b8b88141c+0b3d464460                   lsst_apps,lsst_distrib,lsst_sitcom,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam
