# product                 SHA1                                      Version                       
BUILD=b5827
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  22.0.0                                   
alert_packet              4f04a3420fc7f673e4cf1b64685a623dfbf10ec1  master-g4f04a3420f                       
ap_pipe_testdata          5887cb02c75af27fc14873fd2b97ac6ff6e4b4bb  22.0.0                                   
ap_verify_testdata        24c69b71f5af4b830d69995bdf83a158d22a7764  22.0.1-1-g24c69b7                        
eigen                     398bedf73421a204f5af0a73b4fe29513bf0f1cf  3.3.7.lsst2-1-g398bedf                   
fgcm                      93acbd907de6541c0ecea3ada05f1fec6a3f9968  lsst-dev-g93acbd907d                     
obs_decam_data            c3e517dea3e129286c4c244ab19216553b6754cc  22.0.0                                   
obs_lsst_data             bdb8a927be7854da614426be56425ca360b5564a  22.0.1-1-gbdb8a92                        
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  22.0.0                                   
obs_test_data             86cffb07a861623a7d6dfa50fc06f4464f55743a  22.0.0                                   
proxmin                   79c049878343e03f030d423d5eca84c61cf578e7  lsst-dev-g79c0498783                     
sconsUtils                557fb78b2b602da6f81852d206fca9263e005d3a  22.0.0-6-g557fb78                        
sdm_schemas               38033857b25b929d985ff7acc637726f806cefa1  22.0.1-25-g3803385                       
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  22.0.0                                   
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  22.0.0                                   
testdata_decam            4c8566d46baf5b96cc33bed92cbee3d06a40a337  22.0.0                                   
testdata_jointcal         7cf939d2c7b2657a1d21aca2708be5777cfc174d  22.0.0                                   
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  22.0.0                                   
validation_data_cfht      e74e1c8039631b2905b06fc4480a3acbb3d4a3bf  22.0.0                                   
validation_data_decam     617ce979104789d6f5835abb98e1e42ee93e9d70  22.0.0                                   
geom                      096abc94f838d2c640692e481dea462e1c34617c  22.0.1-5-g096abc9+fb28b9dcc5             sconsUtils,sphgeom,pex_exceptions,utils,cpputils
log                       ba7369791174168e2f4059f312ac34ac2889635d  22.0.1-7-gba73697+7e58257bcf             base,sconsUtils,utils
astro_metadata_translator c2dde510d9bb45d1e60ff7412c1e651dcfeb32fe  0.1.0-26-gc2dde51+2036d5eaca             sconsUtils,daf_base
pex_config                87000a63fbe37efc59abb91dfe9546152493e012  22.0.1-1-g87000a6+2036d5eaca             daf_base
daf_persistence           243d05b06b5e4ef8d189c58c67eedbc3d5394bb9  22.0.1-4-g243d05b+407143e2a6             utils,log,daf_base,pex_config
dax_apdb                  75bb4589039f2767d68f828f585e81752d8a8fe8  22.0.1-5-g75bb458+2e8da71d76             geom,daf_base,pex_config,sconsUtils,sphgeom,utils
afw                       99137b0eb62f89d6bc7f45c7d95b212bf67b014e  22.0.1-36-g99137b0eb+ec953d57b4          daf_base,daf_persistence,pex_config,geom,log,sphgeom,utils,astshim,afwdata
ctrl_orca                 fca2c144ecc087adcb8d85fdc49de01609061a07  22.0.0+0b471494fd                        utils,pex_config,daf_persistence,log
cbp                       143869ca011ae75e8c6fa05981d5b320f1b45506  22.0.0+e6ee2fa291                        geom,sphgeom,afw
ctrl_execute              3d7e797ea635e006638799eec0ed81e728045e16  22.0.0+2c89561524                        ctrl_orca,pex_config,utils
display_ds9               4a4ce7fc1dc003d9094f1be452a24dbe3dd823bf  22.0.0+e6ee2fa291                        afw
display_firefly           c6753737fee9ff589b32097b4aa23c3df6b7ce6c  22.0.0+e6ee2fa291                        afw,geom,log
display_matplotlib        fc62afb07263a0395e26f6830119d76e3e46b366  22.0.0+e6ee2fa291                        afw
pipe_base                 c8092ca2b5048a24568573ad44d86679541e6d28  22.0.1-29-gc8092ca+6eccae7d65            daf_butler,daf_persistence,log,pex_config,utils,afw
shapelet                  8e32f31f9f1428f39a0f2122eb117ee0c489f719  22.0.1-1-g8e32f31+e6ee2fa291             afw,sconsUtils,geom
skymap                    ec4f4389ef667ecd14d0da49d48831ea1479be63  22.0.1-5-gec4f438+6eccae7d65             sphgeom,geom,afw,daf_butler
coadd_utils               7f82c8f19b2f30e66ea09e5d134dfa2e8f2de96b  22.0.0+000ed19a8b                        afw,log,pex_config,pipe_base,sconsUtils,utils,afwdata
ctrl_platform_lsstvc      181865cd7455bc37dded98f262c73c262a17cbcf  22.0.0+1c6c29e302                        ctrl_execute
ctrl_pool                 92698f76a1a80b32e498c71c4166f3a2d58acb17  22.0.1-2-g92698f7+000ed19a8b             daf_persistence,pipe_base,log,utils
obs_base                  fdebce363c51be7e39603623cb1ef6d980a3e8b1  22.0.1-23-gfdebce3+bebc495ca5            daf_base,log,daf_persistence,afw,utils,astro_metadata_translator,geom,daf_butler,pipe_base,skymap
verify                    5b917719be6f37f7ea6c3299ffa117d24d6140c2  22.0.1-11-g5b91771+df009ffb31            sconsUtils,utils,log,pex_config,daf_butler,pipe_base,dax_apdb,verify_metrics
ctrl_mpexec               dc29f139cd26742714ae4a0ad89bfad96a046024  22.0.1-26-gdc29f13+aa8ef0dd44            daf_butler,obs_base,pex_config,pipe_base
meas_base                 4fd6b65974f85218e2861a5e97d64090c06974de  22.0.1-24-g4fd6b65+3f3650e748            utils,geom,afw,skymap,coadd_utils,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
obs_test                  f0e180812aa8d4d35801295d6863cfe9405ba4ea  22.0.1-4-gf0e1808+40b33593de             afw,daf_base,obs_base,pex_config,utils,obs_test_data,pipe_base
ctrl_bps                  1e3c6f9fd8d3258706b4efe0bee6cb1afc8c4caf  22.0.1-36-g1e3c6f9+5fe4f27278            sconsUtils,utils,daf_butler,pipe_base,obs_base,ctrl_mpexec
meas_algorithms           0aba325f0d239d016ab526d07537799ae8493851  22.0.1-28-g0aba325f+8c51f084bf           astshim,daf_base,daf_persistence,geom,afw,log,meas_base,obs_test,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils
meas_extensions_simpleShape 103fe59d6fb4b205824659e17fc403ca0e010cd7  22.0.0+4b7a2a553d                        sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources 99da0e417ad0e7caf702e3f230b38dd222903337  master-g99da0e417a+4b7a2a553d            base,afw,geom,pex_config,utils,cpputils,meas_base
ip_isr                    ed5e717321ce917f12919009b5fdd3e7460ea8c0  22.0.1-23-ged5e717+d5b52a074f            meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
meas_astrom               903eb1c80716f581a39b5935b9d6f8443b876770  22.0.1-8-g903eb1c+d5b52a074f             geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            35e927a9b2f9143b67512e2c3421c8d7fac35f53  22.0.1-4-g35e927a+600e1785c4             afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 7d6de66fda6eedba8c41e603cab268f569d41f0b  22.0.1-1-g7d6de66+d5b52a074f             meas_base,meas_algorithms
meas_extensions_piff      eb91c397325ab279f8312955068ad4542622b938  22.0.1-3-geb91c39+d5b52a074f             afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     59f966b97286371fd44a0b5dd5da7632d1744363  22.0.1-3-g59f966b+51be954097             afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom
meas_extensions_scarlet   8afe5cba3225ffeee886a2564b15c16ffca879b7  22.0.1-4-g8afe5cb+d053621271             base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  810ae3fb1497298389dc4057bf60570dee14c155  22.0.1-3-g810ae3f+d5b52a074f             meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             849a1b8b7e18837ebb5bada4fb3c8f6206c15cc9  22.0.1-3-g849a1b8+34b059fcac             afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ip_diffim                 5bd0cb7e237187de4786547b1802e3d515f9a753  22.0.1-21-g5bd0cb7e+70d022058a           afw,daf_base,daf_persistence,log,meas_algorithms,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved 531ed1ee44d14d59ce03a923dffc19d8417521dd  22.0.1-1-g531ed1e+c9cb6ffce0             meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      70dd23f530b7a359183f8a290b9eb316ae977c6b  master-g70dd23f530+a4fbea9d55            afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                e5427992456a875016af14c907ea1f8bd786fb6f  21.0.0-157-ge5427992+ebd5a6ff45          afw,daf_persistence,daf_butler,meas_base,pipe_base,pex_config,utils,obs_base,meas_algorithms,meas_extensions_scarlet,meas_extensions_psfex,meas_extensions_trailedSources,kht,meas_astrom,meas_deblender,ip_isr,ip_diffim,coadd_utils,skymap,sphgeom,obs_test
ap_association            faf61c9e059f1f719609d021a5090ad8df725788  22.0.1-30-gfaf61c9+466507b51f            afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
obs_cfht                  772c38476cf8bf2d66576336d5c3cc7031068740  22.0.1-4-g772c384+7b0dda4cd2             daf_persistence,obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,testdata_cfht
obs_decam                 5845b92e93f2f9c3f57d2e10a0087e095190fe96  22.0.1-13-g5845b92+f6aee3ecd9            utils,daf_persistence,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,testdata_decam
obs_lsst                  d3b968cf414081d4cef46d3dc2e0239aac5fe8d3  22.0.1-54-gd3b968c+1d9b11b1a0            afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                eaaff141412748f6a013b261f56c955a3fd5111b  22.0.1-42-geaaff141+0a8e4cc0b2           daf_persistence,obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
pipe_drivers              d00fb1e517e6e177fc9fbe9285921bb8515ad3ae  22.0.0+b6433cb9cd                        ctrl_pool,afw,pex_exceptions,sphgeom,pex_config,pipe_base,pipe_tasks,astro_metadata_translator,geom
ap_pipe                   64c05ebb9b921c4f88dc00c7c4870173998e786d  22.0.1-19-g64c05eb+82b948a5dc            utils,pex_config,pipe_base,pipe_tasks,ap_association,ap_pipe_testdata,obs_decam
cp_pipe                   04d13564e23103a8ed034349050d30589f1ab976  22.0.1-28-g04d1356+d1009e1c99            pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_drivers,pipe_tasks
jointcal                  41e933f3f49b3f24acff28594ddb9baa2b19bd61  22.0.1-22-g41e933f+f35f853512            sconsUtils,eigen,afw,daf_persistence,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  1d50a98a8bf54a436781f813062ddb91a8819070  22.0.0+2db32423fa                        obs_cfht,obs_decam,obs_lsst,obs_subaru,obs_test,testdata_cfht,testdata_subaru,testdata_decam
pipelines_check           480a61af636f0c6e7ace90b5ed4ec751b47f9a1e  22.0.1-3-g480a61a+d51485b77b             pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr
validate_drp              107f81dc0f98e4e55616a9eafe661747bc043710  22.0.0+94dbd35e4b                        utils,daf_persistence,afw,pipe_base,verify,pipe_tasks,pipe_drivers,obs_cfht,obs_decam,obs_subaru
ap_verify                 18e39356c2dd6cbfaacb3d1bfd869d9626d8b609  22.0.1-20-g18e3935+3ef61c6161            utils,afw,daf_persistence,pipe_tasks,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
cp_verify                 73d4b32c4b966d7e5f76b975139c7c74dc3af802  master-g73d4b32c4b+104c664d25            sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils
faro                      e089aa03f345ee198f216937a7aae1791e13a918  22.0.1-44-ge089aa0+f905932038            afw,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,sconsUtils,utils,verify,validate_drp,verify_metrics
fgcmcal                   6272d786e858b5343c1e9ecb7eb50827d20ef347  22.0.1-14-g6272d78+53053d8c6e            sconsUtils,afw,daf_persistence,obs_base,pex_config,pipe_tasks,fgcm,jointcal,testdata_jointcal,obs_subaru
lsst_apps                 d79de062be66b31204067680d07b7c112436d31c  22.0.0+f26245d819                        meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,obs_test,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
lsst_distrib              7ae64ea4b30fbd60e9e5678b0b78acf599cd07f5  22.0.1-3-g7ae64ea+4b6ed3022a             lsst_apps,ctrl_execute,ctrl_mpexec,ctrl_bps,ctrl_platform_lsstvc,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,pipe_drivers,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,validate_drp,fgcmcal,faro,cp_verify
lsst_ci                   e40f62d4af4849ea7d8b0d9065be1da0862f20c0  22.0.0+67a06af24f                        lsst_apps,lsst_distrib,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam,validation_data_cfht,validation_data_decam,validate_drp
