# product                 SHA1                                      Version                       
BUILD=b6304
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              5d8fbe4fe2eb298e3a2bcb0307c13def3145dab9  g5d8fbe4fe2                              
ap_verify_testdata        d99cf0e62e696e87a7d237a7f5d418256d7dcf17  gd99cf0e62e                              
fgcm                      3dbc63418430e2f13fb1a1968ce58aaa3efe889d  g3dbc634184                              
gbdes                     00d849c8c0b690260cbb979f5b10fe7fea9cde45  g00d849c8c0                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            c3e517dea3e129286c4c244ab19216553b6754cc  gc3e517dea3                              
obs_lsst_data             bdb8a927be7854da614426be56425ca360b5564a  gbdb8a927be                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                b98748cec6b828581994fb1734a9af0b2c209af1  gb98748cec6                              
sdm_schemas               827a5ef5d697a70d5c45ecf8b7f2ff1695c9a9cc  g827a5ef5d6                              
spectractor               90263d33d7a33f7733c58c277026a3135f77d518  g90263d33d7                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            58f1a8047b60983aa9d535ea495bf08f4066983f  g58f1a8047b                              
testdata_jointcal         76a28315300e56f8a95005c0e2deacf96e8720d4  g76a2831530                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
geom                      3b44f30a73dd54d2ff273b5c28dbe5be81782b6d  g3b44f30a73+2783595228                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
log                       9d275491990575a3edd2d11e037a60cb8fc759cf  g9d27549199+d9f2955894                   sconsUtils,utils
resources                 c65f6428d403e6505331e3f8dfdb732f82d86393  gc65f6428d4+d9f2955894                   sconsUtils,utils
astro_metadata_translator a1fdf22eea935d86a12057dd8b8d7e00cd9a4ec4  ga1fdf22eea+9a7299d786                   sconsUtils,daf_base
daf_butler                8aa4553accaf7451cec75e9ad3c21cee5d59aef8  g8aa4553acc+c02f467b15                   sphgeom,sconsUtils,utils,resources
pex_config                71c1dbb2b5ac86f1633aa27a660d407151af00bc  g71c1dbb2b5+9a7299d786                   daf_base
afw                       1890f736ef65478a2ad996504e7c62b9479f58f2  g1890f736ef+3cc41d2aa1                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,afwdata
daf_persistence           17e5ecfddbd1d20bef02015b6e9ac03c522e939e  g17e5ecfddb+806041dbc7                   utils,log,daf_base,pex_config
dax_apdb                  ae8147067e60cea97903b0364ca90daaeafafdd3  gae8147067e+708ddd6eda                   geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 e08f41d9469b836511a41135573bc0c36a1033ff  ge08f41d946+f12b9a963a                   daf_butler,pex_config,utils,resources
cbp                       7177720bbd30ea1a85d2c280c564d4890baa7df5  g7177720bbd+64935b7143                   geom,sphgeom,afw
coadd_utils               fed783d0170c23e9c4e53a960f4edbf0ed9dafad  gfed783d017+64935b7143                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               14023acf34fb092c2e3d823200f95d334570c5f5  g14023acf34+0a8cb3cd94                   daf_butler,pex_config,pipe_base,utils
ctrl_pool                 295839609df99fb1d4d94f3b39f804e1adff69c8  g295839609d+930690cfba                   daf_persistence,pipe_base,log,utils
display_ds9               d01420fc67568aa7a14ab06c579db2422781b73b  gd01420fc67+64935b7143                   afw
display_firefly           bc3249ced9fbf05cc12188f5e5ee11e1934f5eee  gbc3249ced9+64935b7143                   afw,geom,log
display_matplotlib        bec6a3398f1cfee474c57dbc3a22f6bd87a4ce46  gbec6a3398f+64935b7143                   afw
obs_base                  9c3a550cfa2fa3fec381293d6c04a48a6c3074b2  g9c3a550cfa+ed1e0c32eb                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  d877ba84e5a5de42b6ce7f8bb1d68ced2f5712bc  gd877ba84e5+64935b7143                   afw,sconsUtils,geom
skymap                    6075d09f386ed8f1969d790fa2bad71eaa444789  g6075d09f38+8e6a86a064                   sphgeom,geom,afw,daf_butler
verify                    62a56acd1aad8507530e15188e556ed87d492438  g62a56acd1a+91b754fd11                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  055086aebb2a1c241c3ec014537e8ec805a77cc3  g055086aebb+79c54a3619                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 e79e97c75505d6a1927053d644fa154afe50b50c  ge79e97c755+3a54cb1ef9                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         7a5deba29279c65122d98b1e872839a1700ec921  g7a5deba292+ce6f1ff276                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            2152d6f13a91d1c82212a25e4882cfc47f59bad7  g2152d6f13a+ce6f1ff276                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            c620587ba14b8e531af653957519437c721ff29e  gc620587ba1+ce6f1ff276                   ctrl_bps,utils
meas_algorithms           169e04b6867419339709420a010a78bf14a2fce9  g169e04b686+2b1a891eeb                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils
meas_extensions_simpleShape abf319e997a802065b41364d4f3a3253791d1934  gabf319e997+2b1a891eeb                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources f4ac96e456f60ae92b732d97e9204eda64ee9cee  gf4ac96e456+2b1a891eeb                   base,afw,geom,pex_config,utils,cpputils,meas_base
ip_isr                    137835810cee4371fb2d2ff506e8f728510f9092  g137835810c+664cb4e857                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          d226c963c4e8f1de7a64f439afcf8832c5b18d12  gd226c963c4+35e57c4ac4                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               b24998bf460218c290463616198a3d429de07563  gb24998bf46+664cb4e857                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            08df3c9b5254eeae7ba8d912bd80e3b39a408b92  g08df3c9b52+2d11dd6300                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 7271f0639cd56ed6674dbcf0798e4bce8a8e1dbf  g7271f0639c+664cb4e857                   meas_base,meas_algorithms
meas_extensions_piff      6bf3c739f023ecfde501a81681604ef025fbcdb8  g6bf3c739f0+664cb4e857                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     0da5cf3356d32be6ee03dc7447463c83c1e29bea  g0da5cf3356+8cc22d8bfe                   afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom
meas_extensions_scarlet   03fde1556065bb1b268dc589138ec3d8fa6b7aa7  g03fde15560+52230c1c9e                   base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  9e404089df4f7578f35c97330d33f50fa6dd7fcb  g9e404089df+664cb4e857                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             9f262a3a844ce5e71ad2c33a30269a7eac0e7231  g9f262a3a84+5833c407d9                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ip_diffim                 8a851bd635feabc90fe32d390ab14c3d3f001f76  g8a851bd635+6d910ce68c                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved dd85c203a914c37621b7c00003fc928c2a7a9cd9  gdd85c203a9+c5f703b556                   meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      1ef64573c8fc401f2597298c56f0a589a7afbe6a  g1ef64573c8+26975211ec                   afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                e54c72f27071ea8c8b42fdd7521d5685d59520f9  ge54c72f270+8d68d948a1                   afw,coadd_utils,daf_base,daf_butler,dustmaps_cachedata,geom,ip_diffim,ip_isr,kht,meas_algorithms,meas_astrom,meas_base,meas_deblender,meas_extensions_convolved,meas_extensions_gaap,meas_extensions_photometryKron,meas_extensions_piff,meas_extensions_psfex,meas_extensions_scarlet,meas_extensions_shapeHSM,meas_extensions_trailedSources,meas_modelfit,obs_base,pex_config,pipe_base,skymap,sphgeom,utils,verify
analysis_drp              6c7c48a754668bb92cc0bc0b74d1a59260a75b61  g6c7c48a754+22ef519759                   base,pipe_base,pex_config,pipe_tasks,skymap,geom
analysis_tools            fdcc93cec6be583e50639153bd1c54c37b53d163  gfdcc93cec6+22ef519759                   base,daf_butler,pipe_base,pipe_tasks
ap_association            7da8b95e492b263075c3b7b69c4aee9e32aceaa1  g7da8b95e49+88c403ce53                   afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
cp_pipe                   77ad8a020b1473ae2cfc8629e8746e8597daf259  g77ad8a020b+22ef519759                   pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_tasks
faro                      8b229595ce1d375da81dd36571cb2af1adf09754  g8b229595ce+2984745a91                   afw,base,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,pipe_tasks,sconsUtils,utils,verify,verify_metrics
obs_cfht                  d4e7b814884afe719982a79fd731a0ff52832e8b  gd4e7b81488+a50daf41af                   obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,meas_extensions_photometryKron,meas_extensions_shapeHSM,testdata_cfht
obs_decam                 b065e2a02a02c9b96f77b2b9798266d3f932e671  gb065e2a02a+5cf88aa60a                   utils,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,daf_butler,ctrl_mpexec,testdata_decam
obs_lsst                  1625dc41fd43a327e3a81cb1a1c3f9c09dbefaa4  g1625dc41fd+7325061180                   afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                56afc215e3b34ce23c77f865f52e8ed56ea55fce  g56afc215e3+bc9d8fed2a                   obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
pipe_drivers              96f01af41f96f070b9b68d414c394e784eef5112  g96f01af41f+1e14f4da78                   ctrl_pool,afw,coadd_utils,pex_exceptions,sphgeom,pex_config,pipe_base,pipe_tasks,astro_metadata_translator,geom
ap_pipe                   c00898cf47ac2ed461844a08c2c7d5363699de3e  gc00898cf47+5106183422                   utils,pex_config,pipe_base,pipe_tasks,ap_association
atmospec                  b7dcee7e20dfc123a617481e1e3be5742dac3e50  gb7dcee7e20+83ce27e394                   meas_algorithms,meas_astrom,pipe_tasks,pipe_base,geom,ip_isr,pex_config,meas_algorithms,meas_astrom,obs_lsst,daf_base,utils,afw,spectractor,daf_butler
cp_verify                 090253aade50208c03fee598114a6736bb977f63  g090253aade+a65f03b8d5                   sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils,pipe_base
fgcmcal                   a0649e0b1eecfe1aa33e035be87a3aa919e244a1  ga0649e0b1e+5bf6da6150                   sconsUtils,afw,daf_butler,obs_base,pipe_base,pex_config,pipe_tasks,ctrl_mpexec,fgcm,testdata_jointcal,obs_subaru
jointcal                  26f71f425296aa8e7fa2d46d70ba04f3f8094f49  g26f71f4252+b3d1b24e40                   sconsUtils,afw,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,pipe_base,daf_butler,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  3b2ca9bdde3cdddc517c53464116b119774dd6bf  g3b2ca9bdde+e5efac306e                   obs_cfht,obs_decam,obs_lsst,obs_subaru,testdata_cfht,testdata_subaru,testdata_decam
ap_verify                 74b675f1dcda0938816314046b5a2e7842ca692a  g74b675f1dc+9c198ff844                   utils,afw,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
drp_pipe                  db4996e86516e549a1f74412c4be69b6b0545ffc  gdb4996e865+eb5abba8b4                   obs_lsst,obs_decam,obs_subaru,ip_isr,pipe_tasks,meas_base,jointcal,fgcmcal,faro,analysis_drp,analysis_tools,drp_tasks
lsst_apps                 553e4f05ddbe00ce9bcf6082778886e8e5954bd7  g553e4f05dd+abf5f75cff                   meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
summit_utils              92d173b845ed31b8df29a7c39c5e7c629aad8a3e  g92d173b845+2233f79156                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_config
lsst_distrib              0b29ad24fb2be434e7280825d049720d5fbdb853  g0b29ad24fb+9cf86dc728                   lsst_apps,ctrl_mpexec,ctrl_bps,lsst_bps_plugins,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,pipe_drivers,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,fgcmcal,faro,cp_verify,atmospec,drp_pipe
pipelines_check           88e19030f90074447a2a35ffcdb409bf8cfe13b0  g88e19030f9+be24f5ccda                   pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr,drp_pipe
summit_extras             fd1502ae9f26d4866b832df5dbb12558e3ad3747  gfd1502ae9f+2930863acc                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_exceptions,summit_utils
lsst_sitcom               45c7269a260030b04e5ada5801a9f7c1ba3710f1  g45c7269a26+37594b781c                   lsst_distrib,summit_utils,summit_extras
lsst_ci                   1b8b88141c33fbac1912d5934a69dc5aa764aa38  g1b8b88141c+8dfd829653                   lsst_apps,lsst_distrib,lsst_sitcom,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam
