# product                 SHA1                                      Version                       
BUILD=b6717
afwdata                   29215c5faf398d9fd95a6c3724edd99018170175  g29215c5faf                              
alert_packet              c1f99d08cbe11ff308da09ca11a607d4f074b9f9  gc1f99d08cb                              
ap_verify_testdata        2c2d231d69267d75cc754bf5eb3e8ac5363b7734  g2c2d231d69                              
fgcm                      8d9a5b08052c3a6f0f8280771f1c6f39599bae82  g8d9a5b0805                              
gbdes                     c329cc8a54929cc09a314378a780a76143337aa1  gc329cc8a54                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             3bd4403c52fdf3f02ca3504096c1dc906dfb1349  g3bd4403c52                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                cba24d1224506d5d16ad5a70046ff7c9c1f61346  gcba24d1224                              
sdm_schemas               859e831c379cf9bff040e299ed113bf5c425c228  g859e831c37                              
spectractor               7bf34a7a6e2fe70cce88458ea557b71d25708bd6  g7bf34a7a6e                              
testdata_cfht             6f12da9c6fde087ee76ca752d64ee876b6ca1548  g6f12da9c6f                              
testdata_deblender        87fb46585bb0ba968cb39ae1ee510fef5b1869f8  g87fb46585b                              
testdata_decam            083a80d7f211fc8ea4ad915867463b4e7a63411f  g083a80d7f2                              
testdata_jointcal         ba50592d5bfa775cffd203363e7c386ecb18122b  gba50592d5b                              
testdata_subaru           d0a08a8fc3033106dbb104609bb2e4289d052be9  gd0a08a8fc3                              
cpputils                  9ddcbc5298c854b26dfaaeba050c073e69d8e493  g9ddcbc5298+d7594c9347                   base,pex_exceptions
daf_butler                50ff5f67c8ddf46fea8bdf1cca6cb105b2df7ce6  g50ff5f67c8+535243047e                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   3273194fdb8a9e75327a71b15298448ff22f26ca  g3273194fdb+14984c1173                   sconsUtils,cpputils
daf_base                  e021ae41e5eb1a6448516f4a7ebc17d63f6d650f  ge021ae41e5+e1018a7e59                   utils,cpputils,pex_exceptions,base
geom                      a1e77700b36a2b3767729a3fc699276ea1d2007d  ga1e77700b3+f258a22cbf                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator 0978aabd1fca2088ed7f9d45a496a5b669b3629d  g0978aabd1f+2a59df914c                   sconsUtils,daf_base
pex_config                733a212e47d91804f89e44a4fc5f13165d6314d6  g733a212e47+2a59df914c                   daf_base
afw                       e482522685bf20270e19e3cd4a0b4deca89ec7af  ge482522685+ebb56bf4fe                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
ctrl_execute              3288a415c1fbcd0bca10025638997579c26c032b  g3288a415c1+93a31f817d                   pex_config,utils
dax_apdb                  4c90b7bd525b4debbda7cb85815ef8d33644479a  g4c90b7bd52+7d689f810d                   felis,geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 1344297073290fd3ac269a6c2d219b3b84f8006e  g1344297073+48d8a93fd9                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+2d5e9910ca                   geom,sphgeom,afw
coadd_utils               726579da51b28da43505598b30ab91c7ec54494f  g726579da51+2d5e9910ca                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               14083509aea3acc56bb4932002018e3051217be8  g14083509ae+888119a050                   daf_butler,pex_config,pipe_base,utils
ctrl_platform_s3df        3be6bbf6eea971d3b650ec05318f2f4b45525c34  g3be6bbf6ee+21aca0654f                   sconsUtils,ctrl_execute
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+2d5e9910ca                   base,afw
display_ds9               db4ec4c5972432f81f22c10ef2ebb0a6b1a66f5a  gdb4ec4c597+2d5e9910ca                   afw
display_firefly           673ccd32cfb73163b97a34913ba6855dea09a126  g673ccd32cf+2d5e9910ca                   afw,geom,log
display_matplotlib        0265f82a028ed87659288d5918a086523e0c8947  g0265f82a02+2d5e9910ca                   afw
obs_base                  3eb401b94975795985332fd1417275c5113b94d7  g3eb401b949+36e096a6a6                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  4f7801ab40fc43fbe424922deae1da511b2871c9  g4f7801ab40+2d5e9910ca                   afw,sconsUtils,geom
skymap                    bae45e39e2164c5b4b4715bd900ada69f6d1ded9  gbae45e39e2+0639c65f03                   sphgeom,geom,afw,daf_butler
verify                    5fadffe09718cb1ecf3bb4e8e425a4e10f51ea4d  g5fadffe097+f35022b42b                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  ec896756f74d8bf5d69640976311abe1bc8bb45b  gec896756f7+003559fec5                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 0bb0af90fd3f2634d2dba91272d5dfa1192305e6  g0bb0af90fd+325ec6ff33                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         4bda180e2e4ea6d8a632250dbdbf7b92e7dfb8b8  g4bda180e2e+da27b4c099                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            052cf0f8ae3374dde99848a1b3a0e569066f4b30  g052cf0f8ae+da27b4c099                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            db5f6d9f3a100a57ca1e76d279418651577abc2a  gdb5f6d9f3a+da27b4c099                   ctrl_bps,utils
meas_algorithms           ee31e0d7c8b48512a24263df4197d0ab893b3eb3  gee31e0d7c8+461654b281                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+461654b281                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources e23793e450930f87f096a48bfe1d39386c17bc90  ge23793e450+461654b281                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            2ca692352a3cf75f0bbce44e321ceeeee7d5b641  g2ca692352a+461654b281                   base,pex_config,pipe_base,meas_base
ip_isr                    acaae59b5db45a0f4ec7e8730098f9ad182bcc16  gacaae59b5d+a88542c14c                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+cb1230d1cd                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               dc81be3499f10e3b3f16c280db55e9258716c830  gdc81be3499+a88542c14c                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            1fdc4b6800470ae9803678bf3d149ecb8f28052a  g1fdc4b6800+c67188d781                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron b2715bf1a11a9885ee7a7034b54c357fa13a16ec  gb2715bf1a1+a88542c14c                   meas_base,meas_algorithms
meas_extensions_piff      c86a011abf5918a342f78a1f2ff8e8c3cb85bcbc  gc86a011abf+a88542c14c                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     c45c8d2e9868acac87667508e322030c9042e1a4  gc45c8d2e98+c802ae75e7                   afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom
meas_extensions_scarlet   a009cfa0a0a9e6addfe6cd41681f6355f0124216  ga009cfa0a0+594944cf5d                   base,afw,log,scarlet,scarlet_extensions,log,pex_config,pex_exceptions,pipe_base,meas_algorithms,testdata_deblender
meas_extensions_shapeHSM  571dde35ae4c64b5b88316b94c432cedbacedf01  g571dde35ae+a88542c14c                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             5679e1724d24282950c3d370c2fb9c957c4a261b  g5679e1724d+2a66c44548                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ip_diffim                 55623ace91f2fb3d1b84f1b0eb8fe77555aba476  g55623ace91+5c495619c5                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_extensions_shapeHSM,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
meas_extensions_convolved 42fff21dfb88e9ac1772aa792458ec200baa4b58  g42fff21dfb+704ba90da8                   meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      a907de17339647c20583437c32cf79a65f0ab7ad  ga907de1733+71e5412723                   afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                36c42b5980696ee11604e8be1ec09ed16586fe6e  g36c42b5980+6eadf5d1c4                   afw,coadd_utils,daf_base,daf_butler,dustmaps_cachedata,geom,ip_diffim,ip_isr,kht,meas_algorithms,meas_astrom,meas_base,meas_deblender,meas_extensions_convolved,meas_extensions_gaap,meas_extensions_photometryKron,meas_extensions_piff,meas_extensions_psfex,meas_extensions_scarlet,meas_extensions_shapeHSM,meas_extensions_trailedSources,meas_modelfit,obs_base,pex_config,pipe_base,skymap,sphgeom,utils,verify
analysis_drp              9260a5dc4e054079ffdbb4e195651eec9d05ec3a  g9260a5dc4e+33779d70d1                   base,pipe_base,pex_config,pipe_tasks,skymap,geom
ap_association            3b3147e355cd2a737d7ebca164c5eaa85cdd85fc  g3b3147e355+1b05b7842e                   afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
cp_pipe                   9b697b7f22784c1edc656118d2f108fcc9e3369b  g9b697b7f22+33779d70d1                   pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_tasks
drp_tasks                 09525937e20ffcb24ff151a364aee932f2461471  g09525937e2+6016cb18a5                   base,gbdes,afw,daf_base,daf_butler,sphgeom,pex_config,geom,pipe_base,utils,meas_algorithms,pipe_tasks
faro                      86219c579de11187fe1ab52793b76685f5af1e8a  g86219c579d+b8cccd31ca                   afw,base,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,pipe_tasks,sconsUtils,utils,verify,verify_metrics
obs_cfht                  98ea1558eac93c1965d8d23fb71142a301cebef7  g98ea1558ea+28f4ba6292                   obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,meas_extensions_photometryKron,meas_extensions_shapeHSM,testdata_cfht
obs_decam                 26482f50c6730c0d2206fea7dac4fa9ebcafbf6f  g26482f50c6+16ece74da2                   utils,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,daf_butler,ctrl_mpexec,testdata_decam
obs_lsst                  44abf1f745f28b552e03f5217502f25a6b962249  g44abf1f745+19b0297e1e                   afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap
obs_subaru                82ab260d95acfc420fbff12dc6274ef42addbe67  g82ab260d95+6c94592e95                   obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
analysis_tools            2603e8271bfcc73dd9db4b002863bab6f251d9d1  g2603e8271b+121eed93f8                   afw,base,cp_pipe,daf_butler,geom,meas_algorithms,pex_config,pipe_base,skymap
ap_pipe                   f9d7356aa2d1c4801f9d56a4e84853e7e6627ad5  gf9d7356aa2+ac86fd922a                   utils,pex_config,pipe_base,pipe_tasks,ap_association,meas_transiNet
atmospec                  8696813883d50493b09ddef4d8a7a2a02db506d7  g8696813883+2a7a50580b                   meas_algorithms,meas_astrom,pipe_tasks,pipe_base,geom,ip_isr,pex_config,meas_algorithms,meas_astrom,obs_lsst,daf_base,utils,afw,spectractor,daf_butler,ctrl_mpexec
cp_verify                 6911c81f2e9a443376cdf65c6b734253a849908e  g6911c81f2e+121eed93f8                   sconsUtils,afw,cp_pipe,ip_isr,meas_algorithms,pex_config,pex_exceptions,pipe_tasks,utils,pipe_base
fgcmcal                   3eccfa81ecce0a3d76391fed563bf6bbce11279f  g3eccfa81ec+08a66aa25c                   sconsUtils,afw,daf_butler,obs_base,pipe_base,pex_config,pipe_tasks,ctrl_mpexec,fgcm,testdata_jointcal,obs_subaru
jointcal                  bac042402a0b5ed2b8fa5ff6f8585a316eac0327  gbac042402a+f0ca2e69a0                   sconsUtils,afw,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,pipe_base,daf_butler,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
lsst_obs                  ea673b7ed927fe2fb85338a342b8af70d7234197  gea673b7ed9+9a5afa041b                   obs_cfht,obs_decam,obs_lsst,obs_subaru,testdata_cfht,testdata_subaru,testdata_decam
ap_verify                 dc596eda3b1a0cc9c36448f4f2558b854b4cab31  gdc596eda3b+c23ff98928                   utils,afw,verify,ap_pipe,ctrl_mpexec,ap_verify_testdata,obs_lsst,ip_diffim,ap_association
drp_pipe                  12af59d60f72405f307d3a1f4e9471352fef989a  g12af59d60f+ebdd153f1f                   obs_lsst,obs_decam,obs_subaru,ip_isr,ip_diffim,pipe_tasks,meas_base,jointcal,fgcmcal,faro,analysis_drp,analysis_tools,drp_tasks,ap_association
lsst_apps                 a3d9597cd8123fa8f19fefd5194f3a067b1da561  ga3d9597cd8+4545701d1d                   meas_deblender,meas_modelfit,pipe_tasks,ap_pipe,meas_extensions_simpleShape,display_ds9,meas_extensions_psfex,meas_extensions_piff
summit_utils              01e3c8dbf6425c91429459b4e884f271963b3a11  g01e3c8dbf6+a98feb5230                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_config,obs_base,obs_lsst,resources,daf_base,pipe_base,astro_metadata_translator
lsst_distrib              4213664e8e484f013845845cc805c95d808dddae  g4213664e8e+5582d9fd2c                   lsst_apps,ctrl_execute,ctrl_platform_s3df,ctrl_mpexec,ctrl_bps,lsst_bps_plugins,meas_extensions_convolved,meas_extensions_shapeHSM,meas_extensions_photometryKron,meas_extensions_scarlet,meas_extensions_trailedSources,meas_extensions_gaap,lsst_obs,cbp,jointcal,verify,ap_verify,display_firefly,display_matplotlib,cp_pipe,sdm_schemas,fgcmcal,faro,cp_verify,atmospec,drp_pipe,display_astrowidgets
pipelines_check           a3aa14ec52a056b0576f9ce3a780f279725f12f7  ga3aa14ec52+ad4f2ea48a                   pipe_tasks,daf_butler,obs_subaru,ctrl_mpexec,meas_extensions_convolved,meas_extensions_photometryKron,ip_isr,drp_pipe
summit_extras             1ee693f76a0f4eb8e63aa35f6f19bca9a8e13ecb  g1ee693f76a+e1ab40b6a7                   afw,atmospec,base,daf_butler,geom,ip_isr,meas_algorithms,pipe_tasks,utils,pex_exceptions,summit_utils,display_matplotlib
lsst_sitcom               1a510c377cbef56f5505688d9a00cf3c80cf4fa1  g1a510c377c+adb0027001                   lsst_distrib,summit_utils,summit_extras
lsst_ci                   a91348bb9d59bdaafdec83ef4a30327c322186e5  ga91348bb9d+9d1a84d353                   lsst_apps,lsst_distrib,lsst_sitcom,lsst_obs,pipelines_check,testdata_subaru,testdata_cfht,testdata_decam
